model,dependency,layer,head,topk_hits,avg_relative_score,avg_uas,variance_uas,languages_present,coverage,max_layer,normalized_layer_depth,normalized_variance,universality_score,eligible
Turkcell-LLM-7b-v1,nominal_verb_arguments,28,4,1,0.8888888829340038,0.3317123,0.0,1,1.0,31,0.9032258064516129,0.0,0.8888888829340038,False
Turkcell-LLM-7b-v1,nominal_verb_arguments,29,28,1,0.9711934041691924,0.3624264,0.0,1,1.0,31,0.9354838709677419,0.0,0.9711934041691924,False
Turkcell-LLM-7b-v1,nominal_verb_arguments,31,1,1,1.0,0.37317634,0.0,1,1.0,31,1.0,0.0,1.0,False
Turkcell-LLM-7b-v1,noun_modifiers,1,0,1,0.962572602138777,0.6407018,0.0,1,1.0,31,0.03225806451612903,0.0,0.962572602138777,False
Turkcell-LLM-7b-v1,noun_modifiers,11,17,1,1.0,0.665614,0.0,1,1.0,31,0.3548387096774194,0.0,1.0,False
Turkcell-LLM-7b-v1,noun_modifiers,17,22,1,0.9762783835676533,0.64982456,0.0,1,1.0,31,0.5483870967741935,0.0,0.9762783835676533,False
Turkcell-LLM-7b-v1,noun_specifiers,1,0,1,0.9702676507333899,0.857268,0.0,1,1.0,31,0.03225806451612903,0.0,0.9702676507333899,False
Turkcell-LLM-7b-v1,noun_specifiers,11,17,1,1.0,0.88353765,0.0,1,1.0,31,0.3548387096774194,0.0,1.0,False
Turkcell-LLM-7b-v1,noun_specifiers,17,22,1,0.9702676507333899,0.857268,0.0,1,1.0,31,0.5483870967741935,0.0,0.9702676507333899,False
Turkcell-LLM-7b-v1,nsubj,5,7,1,0.9182692258345274,0.38469285,0.0,1,1.0,31,0.16129032258064516,0.0,0.9182692258345274,False
Turkcell-LLM-7b-v1,nsubj,13,4,1,0.9939903807422164,0.416414905,1.2676871281250236e-05,1,1.0,31,0.41935483870967744,0.9268838625855235,0.07267673726701573,False
Turkcell-LLM-7b-v1,nummod,11,17,1,1.0,0.9358407,0.0,1,1.0,31,0.3548387096774194,0.0,1.0,False
Turkcell-LLM-7b-v1,nummod,17,22,1,0.9739953071072888,0.91150445,0.0,1,1.0,31,0.5483870967741935,0.0,0.9739953071072888,False
Turkcell-LLM-7b-v1,nummod,31,1,1,0.9527186624817664,0.8915929,0.0,1,1.0,31,1.0,0.0,0.9527186624817664,False
Turkcell-LLM-7b-v1,obj,11,17,1,0.9675325058293978,0.57418114,0.0,1,1.0,31,0.3548387096774194,0.0,0.9675325058293978,False
Turkcell-LLM-7b-v1,obj,17,22,1,0.9642857564123376,0.57225436,0.0,1,1.0,31,0.5483870967741935,0.0,0.9642857564123376,False
Turkcell-LLM-7b-v1,obj,31,1,1,1.0,0.59344894,0.0,1,1.0,31,1.0,0.0,1.0,False
Turkcell-LLM-7b-v1,obl,1,7,1,0.9979508135435702,0.35703810999999996,1.0749885191999394e-06,1,1.0,31,0.03225806451612903,0.5180696226764794,0.48094281212136714,False
Turkcell-LLM-7b-v1,obl,31,1,1,0.9795082192881625,0.35043988,0.0,1,1.0,31,1.0,0.0,0.9795082192881625,False
Turkcell-LLM-7b-v1,parataxis,30,12,1,0.956521743100189,0.366666665,0.0003703702962963008,1,1.0,31,0.967741935483871,0.9973072698329051,0.0025756549531281013,False
Turkcell-LLM-7b-v1,punct,29,28,1,0.926253764690532,0.5508772,0.0,1,1.0,31,0.9354838709677419,0.0,0.926253764690532,False
Turkcell-LLM-7b-v1,punct,29,30,1,0.9950836235457433,0.59181285,1.7098967204999124e-05,1,1.0,31,0.9354838709677419,0.9447482285219131,0.05498013296973607,False
Turkcell-LLM-7b-v1,verb_auxiliars,1,0,1,0.9772727101182285,0.63442624,0.0,1,1.0,31,0.03225806451612903,0.0,0.9772727101182285,False
Turkcell-LLM-7b-v1,verb_auxiliars,11,17,1,1.0,0.64918035,0.0,1,1.0,31,0.3548387096774194,0.0,1.0,False
Turkcell-LLM-7b-v1,verb_auxiliars,17,22,1,0.9924242161673562,0.6442623,0.0,1,1.0,31,0.5483870967741935,0.0,0.9924242161673562,False
Turkcell-LLM-7b-v1,xcomp,1,0,1,1.0,0.8947368,0.0,1,1.0,31,0.03225806451612903,0.0,1.0,False
Turkcell-LLM-7b-v1,xcomp,11,17,1,1.0,0.8947368,0.0,1,1.0,31,0.3548387096774194,0.0,1.0,False
Turkcell-LLM-7b-v1,xcomp,17,22,1,0.9705883339100392,0.8684211,0.0,1,1.0,31,0.5483870967741935,0.0,0.9705883339100392,False
albertina-900m-portuguese-ptpt-encoder,acl,0,4,1,1.0,0.20583718,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,acl,4,20,1,0.9626865272833606,0.19815668,0.0,1,1.0,23,0.17391304347826086,0.0,0.9626865272833606,False
albertina-900m-portuguese-ptpt-encoder,acl,6,0,1,0.7910447471151713,0.16282642,0.0,1,1.0,23,0.2608695652173913,0.0,0.7910447471151713,False
albertina-900m-portuguese-ptpt-encoder,advcl,0,4,1,1.0,0.17857143,0.0,2,0.5,23,0.0,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,advcl,6,23,1,0.6806494745548042,0.12154455,0.0,2,0.5,23,0.2608695652173913,0.0,0.3403247372774021,False
albertina-900m-portuguese-ptpt-encoder,advcl,7,21,1,1.0,0.101989634,0.0,2,0.5,23,0.30434782608695654,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,advcl,21,6,1,0.9934108597742395,0.10131761,0.0,2,0.5,23,0.9130434782608695,0.0,0.49670542988711974,False
albertina-900m-portuguese-ptpt-encoder,advmod,0,4,2,0.7647276785055028,0.48699733600000006,0.02338832440191663,2,1.0,23,0.0,0.9999572454516934,3.2695586472057995e-05,False
albertina-900m-portuguese-ptpt-encoder,advmod,4,20,1,0.6005917491264319,0.42291668,0.0,2,0.5,23,0.17391304347826086,0.0,0.30029587456321594,False
albertina-900m-portuguese-ptpt-encoder,amod,0,4,2,0.8340099285165986,0.79758718,0.0792081871193172,2,1.0,23,0.0,0.9999873752018374,1.0529207013087052e-05,False
albertina-900m-portuguese-ptpt-encoder,amod,4,20,2,0.6617093352171054,0.6382746033333334,0.01396906155057503,2,1.0,23,0.17391304347826086,0.9999284183540367,4.7366243364138385e-05,False
albertina-900m-portuguese-ptpt-encoder,appos,9,20,1,1.0,0.24358974,0.0,1,1.0,23,0.391304347826087,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,appos,16,20,1,0.7894737274238234,0.1923077,0.0,1,1.0,23,0.6956521739130435,0.0,0.7894737274238234,False
albertina-900m-portuguese-ptpt-encoder,aux,0,4,1,1.0,0.5706215,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,aux,13,11,1,0.8712870615635759,0.49717513,0.0,1,1.0,23,0.5652173913043478,0.0,0.8712870615635759,False
albertina-900m-portuguese-ptpt-encoder,aux:pass,13,11,1,1.0,0.8918919,0.0,1,1.0,23,0.5652173913043478,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,case,1,12,2,1.0,0.578026885,0.01281884166816825,2,1.0,23,0.043478260869565216,0.9999219959164954,7.800408350455701e-05,False
albertina-900m-portuguese-ptpt-encoder,cc,1,12,2,1.0,0.559337,0.00011359874972571317,2,1.0,23,0.043478260869565216,0.9912739013087538,0.008726098691246187,False
albertina-900m-portuguese-ptpt-encoder,cc:preconj,0,14,1,0.993242618632948,0.17151735666666668,4.084920154133347e-06,1,1.0,23,0.0,0.8033400781746521,0.19533101573395936,False
albertina-900m-portuguese-ptpt-encoder,ccomp,4,18,1,1.0,0.16562982,0.0,2,0.5,23,0.17391304347826086,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,ccomp,6,21,1,0.9086846069151956,0.09701828,0.0,2,0.5,23,0.2608695652173913,0.0,0.4543423034575978,False
albertina-900m-portuguese-ptpt-encoder,ccomp,8,9,2,0.9904827121911581,0.14443280866666666,0.000851190551568181,2,1.0,23,0.34782608695652173,0.9988265535235519,0.0011622784486034973,False
albertina-900m-portuguese-ptpt-encoder,clausal_verb_arguments,0,4,2,1.0,0.36479084,0.0002084538958111998,2,1.0,23,0.0,0.9952256796364323,0.00477432036356773,False
albertina-900m-portuguese-ptpt-encoder,clausal_verb_arguments,5,16,1,0.9791666666666666,0.3671875,0.0,2,0.5,23,0.21739130434782608,0.0,0.4895833333333333,False
albertina-900m-portuguese-ptpt-encoder,clausal_verb_arguments,6,8,1,0.5898876388650423,0.20916335,0.0,2,0.5,23,0.2608695652173913,0.0,0.2949438194325211,False
albertina-900m-portuguese-ptpt-encoder,compound,7,0,1,0.8888889172839505,0.6956522,0.0,1,1.0,23,0.30434782608695654,0.0,0.8888889172839505,False
albertina-900m-portuguese-ptpt-encoder,compound,19,0,1,0.925925944855967,0.7246377,0.002520477630749996,1,1.0,23,0.8260869565217391,0.9996034071499168,0.0003672156094364073,False
albertina-900m-portuguese-ptpt-encoder,compounds,0,4,2,0.8946967615567915,0.75183029,0.013707344476470993,2,1.0,23,0.0,0.9999270517310302,6.526658000841133e-05,False
albertina-900m-portuguese-ptpt-encoder,compounds,7,0,2,0.7007777472552492,0.588999485,0.003209236255118447,2,1.0,23,0.30434782608695654,0.9996884964468251,0.00021829475825590203,False
albertina-900m-portuguese-ptpt-encoder,conj,4,2,2,0.9916624878555651,0.35242397333333336,0.0021388309455143465,2,1.0,23,0.17391304347826086,0.9995326733627736,0.0004634302957130801,False
albertina-900m-portuguese-ptpt-encoder,conj,5,9,1,1.0,0.41619682,0.0,2,0.5,23,0.21739130434782608,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,conjunctions,0,4,2,1.0,0.342283785,0.007649859142760448,2,1.0,23,0.0,0.9998692957246578,0.0001307042753422305,False
albertina-900m-portuguese-ptpt-encoder,conjunctions,1,12,2,0.7964670614431465,0.29257883,0.0052238767457378375,2,1.0,23,0.043478260869565216,0.9998086079253801,0.00015243748325604608,False
albertina-900m-portuguese-ptpt-encoder,cop,0,4,1,1.0,0.45038167,0.0,2,0.5,23,0.0,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,cop,3,7,1,0.994923920222546,0.5521126833333333,7.934784765833626e-06,2,0.5,23,0.13043478260869565,0.8880778859023025,0.05567699425883813,False
albertina-900m-portuguese-ptpt-encoder,cop,13,11,1,0.8983050975409368,0.40458015,0.0,2,0.5,23,0.5652173913043478,0.0,0.4491525487704684,False
albertina-900m-portuguese-ptpt-encoder,csubj,0,2,1,0.9829992733177872,0.2,0.0,2,0.5,23,0.0,0.0,0.4914996366588936,False
albertina-900m-portuguese-ptpt-encoder,csubj,0,4,1,1.0,0.31111112,0.0,2,0.5,23,0.0,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,csubj,4,18,1,1.0,0.20345895,0.0,2,0.5,23,0.17391304347826086,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,csubj,4,20,1,0.5714285622448981,0.17777778,0.0,2,0.5,23,0.17391304347826086,0.0,0.28571428112244907,False
albertina-900m-portuguese-ptpt-encoder,csubj,5,5,1,0.5714285622448981,0.17777778,0.0,2,0.5,23,0.21739130434782608,0.0,0.28571428112244907,False
albertina-900m-portuguese-ptpt-encoder,csubj,5,6,1,0.9829992733177872,0.2,0.0,2,0.5,23,0.21739130434782608,0.0,0.4914996366588936,False
albertina-900m-portuguese-ptpt-encoder,csubj,5,16,1,0.9829992733177872,0.2,0.0,2,0.5,23,0.21739130434782608,0.0,0.4914996366588936,False
albertina-900m-portuguese-ptpt-encoder,csubj,6,8,1,0.9829992733177872,0.2,0.0,2,0.5,23,0.2608695652173913,0.0,0.4914996366588936,False
albertina-900m-portuguese-ptpt-encoder,csubj,8,9,1,0.9829992733177872,0.2,0.0,2,0.5,23,0.34782608695652173,0.0,0.4914996366588936,False
albertina-900m-portuguese-ptpt-encoder,csubj,17,6,1,0.9829992733177872,0.2,0.0,2,0.5,23,0.7391304347826086,0.0,0.4914996366588936,False
albertina-900m-portuguese-ptpt-encoder,dep,0,4,1,0.8383233386353044,0.38356164,0.007295929373616131,2,0.5,23,0.0,0.9998629560533208,5.744356945994887e-05,False
albertina-900m-portuguese-ptpt-encoder,dep,1,12,1,1.0,0.12844977,0.0,2,0.5,23,0.043478260869565216,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,det,1,12,1,1.0,0.8485952,0.0,2,0.5,23,0.043478260869565216,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,det,6,0,1,0.9399325516020876,0.74951124,0.0,2,0.5,23,0.2608695652173913,0.0,0.4699662758010438,False
albertina-900m-portuguese-ptpt-encoder,det,23,0,1,0.993257731033085,0.79203325,5.781027864500064e-05,2,0.5,23,1.0,0.9829961696655725,0.00844459296842252,False
albertina-900m-portuguese-ptpt-encoder,det:poss,0,4,1,1.0,0.8125,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,det:poss,4,5,1,0.9615384615384616,0.78125,0.0,1,1.0,23,0.17391304347826086,0.0,0.9615384615384616,False
albertina-900m-portuguese-ptpt-encoder,det:poss,23,0,1,0.9615384615384616,0.78125,0.0,1,1.0,23,1.0,0.0,0.9615384615384616,False
albertina-900m-portuguese-ptpt-encoder,discourse,13,19,1,1.0,0.5,0.0,1,1.0,23,0.5652173913043478,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,expl,7,0,1,1.0,0.8373702,0.0,1,1.0,23,0.30434782608695654,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,expl,19,0,1,0.9090909492599569,0.76124567,0.0,1,1.0,23,0.8260869565217391,0.0,0.9090909492599569,False
albertina-900m-portuguese-ptpt-encoder,fixed,0,4,2,1.0,0.61737805,0.00011618824360499965,2,1.0,23,0.0,0.9914667208139867,0.00853327918601332,False
albertina-900m-portuguese-ptpt-encoder,fixed,1,8,1,0.903030304,0.56439394,0.0,2,0.5,23,0.043478260869565216,0.0,0.451515152,False
albertina-900m-portuguese-ptpt-encoder,fixed,7,0,2,0.9288888681955555,0.5711382,0.00026026105591960165,2,1.0,23,0.30434782608695654,0.9961724107847603,0.003555405014061552,False
albertina-900m-portuguese-ptpt-encoder,flat,0,4,2,0.9449806743150824,0.708966615,0.005902934098806232,2,1.0,23,0.0,0.9998306214156079,0.00016005948889342194,False
albertina-900m-portuguese-ptpt-encoder,flat,4,20,1,1.0,0.6896552,0.0,2,0.5,23,0.17391304347826086,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,flat,7,0,1,0.6640926215347132,0.5434439,0.0,2,0.5,23,0.30434782608695654,0.0,0.3320463107673566,False
albertina-900m-portuguese-ptpt-encoder,flat:foreign,7,0,1,1.0,1.5,0.0,1,1.0,23,0.30434782608695654,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,flat:foreign,16,20,1,1.0,1.5,0.0,1,1.0,23,0.6956521739130435,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,flat:foreign,19,0,1,1.0,1.5,0.0,1,1.0,23,0.8260869565217391,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,flat:foreign,23,9,1,1.0,1.5,0.0,1,1.0,23,1.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,flat:foreign,23,17,1,1.0,1.5,0.0,1,1.0,23,1.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,flat:name,0,4,1,0.8886010612211083,1.04255315,0.03416448334180502,1,1.0,23,0.0,0.9999707306936069,2.600873672214244e-05,False
albertina-900m-portuguese-ptpt-encoder,flat:name,23,23,1,0.6295337012792305,0.7386018,0.0,1,1.0,23,1.0,0.0,0.6295337012792305,False
albertina-900m-portuguese-ptpt-encoder,iobj,0,4,1,1.0,0.3923077,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,iobj,18,8,1,0.8235294132641291,0.32307693,0.0,1,1.0,23,0.782608695652174,0.0,0.8235294132641291,False
albertina-900m-portuguese-ptpt-encoder,list,0,2,1,1.0,0.5,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,list,4,20,1,1.0,0.5,0.0,1,1.0,23,0.17391304347826086,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,list,16,2,1,1.0,0.5,0.0,1,1.0,23,0.6956521739130435,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,list,16,20,1,1.0,0.5,0.0,1,1.0,23,0.6956521739130435,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,mark,5,16,2,1.0,0.6262663900000001,0.0057777160162314194,2,1.0,23,0.21739130434782608,0.9998269511778756,0.00017304882212443307,False
albertina-900m-portuguese-ptpt-encoder,nmod,0,4,1,1.0,0.2990654,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,nmod,4,20,1,0.7664474058182592,0.2292179,0.0,1,1.0,23,0.17391304347826086,0.0,0.7664474058182592,False
albertina-900m-portuguese-ptpt-encoder,nmod,16,20,1,0.6907895396792809,0.20659125,0.0,1,1.0,23,0.6956521739130435,0.0,0.6907895396792809,False
albertina-900m-portuguese-ptpt-encoder,nominal_verb_arguments,0,4,2,1.0,0.22483477000000002,0.0002165659258561999,2,1.0,23,0.0,0.9954036920254647,0.004596307974535252,False
albertina-900m-portuguese-ptpt-encoder,nominal_verb_arguments,13,4,1,0.9179537314719545,0.21594006,0.0,2,0.5,23,0.5652173913043478,0.0,0.45897686573597724,False
albertina-900m-portuguese-ptpt-encoder,nominal_verb_arguments,13,11,1,0.9158878613634378,0.19639278999999998,7.228876896079967e-05,2,0.5,23,0.5652173913043478,0.9863553445612537,0.006248487144417159,False
albertina-900m-portuguese-ptpt-encoder,nominal_verb_arguments,13,12,1,0.9333977014519766,0.21957311,0.0,2,0.5,23,0.5652173913043478,0.0,0.4666988507259883,False
albertina-900m-portuguese-ptpt-encoder,noun_modifiers,0,4,2,0.8340099285165986,0.6415773333333333,0.06828055229427694,2,1.0,23,0.0,0.9999853547559128,1.2214278974299018e-05,False
albertina-900m-portuguese-ptpt-encoder,noun_modifiers,4,20,2,0.7424194121432148,0.53275877,0.03959894027629619,2,1.0,23,0.17391304347826086,0.9999747474366621,1.874799322839736e-05,False
albertina-900m-portuguese-ptpt-encoder,noun_modifiers,16,20,1,0.5838068335330848,0.29710844,0.0,2,0.5,23,0.6956521739130435,0.0,0.2919034167665424,False
albertina-900m-portuguese-ptpt-encoder,noun_specifiers,1,12,2,1.0,0.6830157,0.0002595656802857133,2,1.0,23,0.043478260869565216,0.9961621960386207,0.003837803961379338,False
albertina-900m-portuguese-ptpt-encoder,nsubj,0,4,2,0.8658698640389306,0.38539962666666666,0.012912765948486034,2,1.0,23,0.0,0.9999225632550576,6.705014381491693e-05,False
albertina-900m-portuguese-ptpt-encoder,nsubj,3,11,1,0.6062783541724388,0.28539267,0.0,2,0.5,23,0.13043478260869565,0.0,0.3031391770862194,False
albertina-900m-portuguese-ptpt-encoder,nsubj,6,15,1,0.5836653829840002,0.25042737,0.0,2,0.5,23,0.2608695652173913,0.0,0.2918326914920001,False
albertina-900m-portuguese-ptpt-encoder,nsubj:pass,6,3,1,0.7692307692307693,0.4,0.0,1,1.0,23,0.2608695652173913,0.0,0.7692307692307693,False
albertina-900m-portuguese-ptpt-encoder,nsubj:pass,8,22,1,0.7692307692307693,0.4,0.0,1,1.0,23,0.34782608695652173,0.0,0.7692307692307693,False
albertina-900m-portuguese-ptpt-encoder,nsubj:pass,13,12,1,1.0,0.52,0.0,1,1.0,23,0.5652173913043478,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,nummod,0,4,1,1.0,0.8104575,0.0,2,0.5,23,0.0,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,nummod,3,7,1,0.9821428673405612,0.6707317150000001,0.00019829443981763295,2,0.5,23,0.13043478260869565,0.9949822985482432,0.0024640498456436795,False
albertina-900m-portuguese-ptpt-encoder,nummod,4,20,1,0.814516171421697,0.66013074,0.0,2,0.5,23,0.17391304347826086,0.0,0.4072580857108485,False
albertina-900m-portuguese-ptpt-encoder,nummod,6,0,1,0.814516171421697,0.66013074,0.0,2,0.5,23,0.2608695652173913,0.0,0.4072580857108485,False
albertina-900m-portuguese-ptpt-encoder,nummod,7,0,1,0.8951613132088974,0.7254902,0.0,2,0.5,23,0.30434782608695654,0.0,0.4475806566044487,False
albertina-900m-portuguese-ptpt-encoder,obj,0,4,2,1.0,0.5051657,0.012880446001999996,2,1.0,23,0.0,0.9999223689638691,7.76310361308985e-05,False
albertina-900m-portuguese-ptpt-encoder,obj,4,20,2,0.7697051008676323,0.386461885,0.004393866587634051,2,1.0,23,0.17391304347826086,0.9997724618074155,0.00017513730747447246,False
albertina-900m-portuguese-ptpt-encoder,obj,13,12,2,0.6387471158314765,0.31882109999999997,0.0014593211391458014,2,1.0,23,0.5652173913043478,0.9993152191164029,0.00043740181437420053,False
albertina-900m-portuguese-ptpt-encoder,obj,16,20,1,0.6867469400329055,0.29180887,0.0,2,0.5,23,0.6956521739130435,0.0,0.34337347001645274,False
albertina-900m-portuguese-ptpt-encoder,obl,0,2,1,0.7308868040765383,0.16008037,0.0,2,0.5,23,0.0,0.0,0.36544340203826914,False
albertina-900m-portuguese-ptpt-encoder,obl,0,4,2,1.0,0.204272225,0.0004351182150264494,2,1.0,23,0.0,0.9977070437199249,0.002292956280075087,False
albertina-900m-portuguese-ptpt-encoder,obl,1,17,1,0.6869918870777978,0.13020031,0.0,2,0.5,23,0.043478260869565216,0.0,0.3434959435388989,False
albertina-900m-portuguese-ptpt-encoder,obl,4,20,1,0.7033638749987388,0.15405224,0.0,2,0.5,23,0.17391304347826086,0.0,0.3516819374993694,False
albertina-900m-portuguese-ptpt-encoder,orphan,17,13,1,1.0,1.0,0.0,1,1.0,23,0.7391304347826086,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,orphan,17,18,1,1.0,1.0,0.0,1,1.0,23,0.7391304347826086,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,orphan,19,11,1,1.0,1.0,0.0,1,1.0,23,0.8260869565217391,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,orphan,23,13,1,1.0,1.0,0.0,1,1.0,23,1.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,parataxis,0,2,1,0.9375,0.375,0.0,2,0.5,23,0.0,0.0,0.46875,False
albertina-900m-portuguese-ptpt-encoder,parataxis,4,20,1,1.0,0.4,0.0,2,0.5,23,0.17391304347826086,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,parataxis,21,6,1,0.8170489935655622,0.10542567,0.0,2,0.5,23,0.9130434782608695,0.0,0.4085244967827811,False
albertina-900m-portuguese-ptpt-encoder,parataxis,23,20,1,1.0,0.12903225,0.0,2,0.5,23,1.0,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,punct,13,11,1,0.9728198855079917,0.3190936,0.0,2,0.5,23,0.5652173913043478,0.0,0.48640994275399585,False
albertina-900m-portuguese-ptpt-encoder,punct,13,15,2,0.9884577977752534,0.38551809,0.010377302301172306,2,1.0,23,0.5652173913043478,0.9999036451270179,9.524272555279709e-05,False
albertina-900m-portuguese-ptpt-encoder,punct,13,16,1,0.9599514835904078,0.49623588,0.0,2,0.5,23,0.5652173913043478,0.0,0.4799757417952039,False
albertina-900m-portuguese-ptpt-encoder,punct,13,19,1,1.0,0.5169385,0.0,2,0.5,23,0.5652173913043478,0.0,0.5,False
albertina-900m-portuguese-ptpt-encoder,verb_auxiliars,0,4,2,0.9081684369953368,0.5042725966666667,0.014125119239188038,2,1.0,23,0.0,0.9999292091491607,6.429001636027455e-05,False
albertina-900m-portuguese-ptpt-encoder,verb_auxiliars,5,16,1,0.7370304234895244,0.45225027,0.0,2,0.5,23,0.21739130434782608,0.0,0.3685152117447622,False
albertina-900m-portuguese-ptpt-encoder,verb_auxiliars,13,11,1,0.6917808114092706,0.3607143,0.0,2,0.5,23,0.5652173913043478,0.0,0.3458904057046353,False
albertina-900m-portuguese-ptpt-encoder,vocative,0,2,1,1.0,1.0,0.0,1,1.0,23,0.0,0.0,1.0,False
albertina-900m-portuguese-ptpt-encoder,xcomp,0,4,2,1.0,0.6272665,6.372979201999956e-05,2,1.0,23,0.0,0.9845511630920886,0.015448836907911434,False
albertina-900m-portuguese-ptpt-encoder,xcomp,5,16,1,0.8913044527410244,0.5540541,0.0,2,0.5,23,0.21739130434782608,0.0,0.4456522263705122,False
albertina-900m-portuguese-ptpt-encoder,xcomp,6,8,1,0.6199999873600002,0.39240506,0.0,2,0.5,23,0.2608695652173913,0.0,0.3099999936800001,False
bert-base-gl-cased,acl,0,6,1,0.9796296316388888,0.40629801,0.00014275565626320014,1,1.0,11,0.0,0.9930437519747459,0.006814546690568397,False
bert-base-gl-cased,acl,3,7,1,0.8666666425555559,0.359447,0.0,1,1.0,11,0.2727272727272727,0.0,0.8666666425555559,False
bert-base-gl-cased,advcl,3,8,1,1.0,0.32142857,0.0,2,0.5,11,0.2727272727272727,0.0,0.5,False
bert-base-gl-cased,advcl,11,1,2,0.8745143838564111,0.31088993,0.0012676246917938004,2,1.0,11,1.0,0.9992117448080047,0.0006893405035494078,False
bert-base-gl-cased,advcl,11,3,1,0.8321678067524082,0.3251366,0.0,2,0.5,11,1.0,0.0,0.4160839033762041,False
bert-base-gl-cased,advcl,11,11,2,0.9444444686419753,0.33821234,0.005512088407683205,2,1.0,11,1.0,0.9998186134656201,0.0001713095090812669,False
bert-base-gl-cased,advmod,0,6,2,0.9834624929396897,0.5903635333333334,0.0002457642940433323,2,1.0,11,0.0,0.9959475498516637,0.003985432725396661,False
bert-base-gl-cased,advmod,1,2,2,0.9114347171616644,0.54326695,0.0007398204246049979,2,1.0,11,0.09090909090909091,0.998650145208222,0.0012303045203534626,False
bert-base-gl-cased,advmod,5,10,1,0.9537366118868833,0.55833334,0.0,2,0.5,11,0.45454545454545453,0.0,0.47686830594344165,False
bert-base-gl-cased,amod,0,6,2,0.983415219362679,1.0711614666666667,0.016650843458543334,2,1.0,11,0.0,0.9999399465889474,5.905743840380981e-05,False
bert-base-gl-cased,amod,1,2,1,0.8154270035519736,0.75510204,0.0,2,0.5,11,0.09090909090909091,0.0,0.4077135017759868,False
bert-base-gl-cased,amod,5,10,1,0.8154270035519736,0.75510204,0.0,2,0.5,11,0.45454545454545453,0.0,0.4077135017759868,False
bert-base-gl-cased,amod,6,9,2,0.7856265255316174,0.82046918,0.007891729863708808,2,1.0,11,0.5454545454545454,0.999873301124292,9.953799751127149e-05,False
bert-base-gl-cased,appos,0,3,1,1.0,0.2948718,0.0,1,1.0,11,0.0,0.0,1.0,False
bert-base-gl-cased,appos,0,11,1,0.9565217833648385,0.2820513,0.0,1,1.0,11,0.0,0.0,0.9565217833648385,False
bert-base-gl-cased,aux,0,6,1,0.9668874431075396,0.8248587650000001,0.0015959628491184535,1,1.0,11,0.0,0.9993738113566312,0.0006054539362898672,False
bert-base-gl-cased,aux,5,8,1,0.7682119669514502,0.65536726,0.0,1,1.0,11,0.45454545454545453,0.0,0.7682119669514502,False
bert-base-gl-cased,aux,6,9,1,0.7682119669514502,0.65536726,0.0,1,1.0,11,0.5454545454545454,0.0,0.7682119669514502,False
bert-base-gl-cased,aux:pass,5,8,1,1.0,1.0,0.0,1,1.0,11,0.45454545454545453,0.0,1.0,False
bert-base-gl-cased,case,0,6,1,0.8669673631898842,0.47645602,0.0,2,0.5,11,0.0,0.0,0.4334836815949421,False
bert-base-gl-cased,case,5,8,1,1.0,0.81431895,0.0,2,0.5,11,0.45454545454545453,0.0,0.5,False
bert-base-gl-cased,case,7,3,1,1.0,0.54956627,0.0,2,0.5,11,0.6363636363636364,0.0,0.5,False
