language,configuration,model,dependency,layer,head,uas_score,architecture,is_multilingual,rank,best_score,relative_score
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,10,5,0.7767677,encoder,True,2.0,0.8,0.9709596249999999
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,10,5,0.6529569,encoder,True,3.0,0.8045753,0.8115547419862379
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,10,5,0.673253,encoder,True,2.0,0.7293976,0.9230260697320638
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,10,5,0.7705263,encoder,True,3.0,0.9294737,0.8289920414101013
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,11,4,0.5961196,encoder,True,3.0,0.63927937,0.9324868406124226
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,11,4,0.8,encoder,True,1.0,0.8,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_modifiers,11,4,0.7835088,encoder,True,2.0,0.9294737,0.8429596232792816
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.90131,encoder,True,1.0,0.90131,1.0
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.8836487,encoder,True,2.0,0.90131,0.980404855155274
ca,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.8776322,encoder,True,3.0,0.90131,0.9737295714016265
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.8501432,encoder,True,1.0,0.8501432,1.0
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.84950686,encoder,True,2.0,0.8501432,0.9992514908076663
en,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.8437798,encoder,True,3.0,0.8501432,0.9925149080766629
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.87241197,encoder,True,1.0,0.87241197,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.86526537,encoder,True,2.0,0.87241197,0.9918082279407514
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.8568576,encoder,True,3.0,0.87241197,0.9821708429791489
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.90915775,encoder,True,1.0,0.90915775,1.0
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.9060708,encoder,True,2.0,0.90915775,0.9966046046464433
fr,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.90151405,encoder,True,3.0,0.90915775,0.9915925481578967
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.91394347,encoder,True,1.0,0.91394347,1.0
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.9048301,encoder,True,2.0,0.91394347,0.9900285189411113
gl,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.8975394,encoder,True,3.0,0.91394347,0.9820513297173621
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.84219176,encoder,True,1.0,0.84219176,1.0
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.83616436,encoder,True,2.0,0.84219176,0.9928431976109575
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,noun_specifiers,5,7,0.83534247,encoder,True,3.0,0.84219176,0.9918673034749236
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj,6,10,0.34594265,encoder,True,1.0,0.34594265,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj,6,10,0.33984137,encoder,True,2.0,0.34594265,0.9823633194692819
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj,6,10,0.43317422,encoder,True,1.0,0.43317422,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj,6,10,0.42422435,encoder,True,2.0,0.43317422,0.9793388673961252
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj,11,4,0.32885906,encoder,True,3.0,0.34594265,0.9506172771700742
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj,11,4,0.4623656,encoder,True,3.0,0.47192353,0.9797468670400902
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj,11,4,0.40382677,encoder,True,3.0,0.47935548,0.8424369530520439
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,6,8,0.5,encoder,True,1.0,0.5,1.0
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj:pass,6,8,0.5,encoder,True,1.0,0.5,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj:pass,6,8,0.5,encoder,True,1.0,0.5,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,6,8,0.5,encoder,True,1.0,0.5,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj:pass,6,8,0.68,encoder,True,1.0,0.68,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,6,8,0.68,encoder,True,1.0,0.68,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.4373177,encoder,True,1.0,1.4373177,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.2583333,encoder,True,2.0,1.2833333,0.9805194800134931
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.2821229,encoder,True,1.0,1.2821229,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.0545454,encoder,True,1.0,1.0545454,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.5068965,encoder,True,1.0,1.5068965,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.5228758,encoder,True,1.0,1.5228758,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.3536586,encoder,True,1.0,1.3536586,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,9,3,1.449115,encoder,True,1.0,1.449115,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,1,1.1137027,encoder,True,2.0,1.4373177,0.7748479685458546
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,1,1.1843575,encoder,True,2.0,1.2821229,0.9237472476312527
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,1,1.2241379,encoder,True,3.0,1.5068965,0.8123569866941757
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,1,1.0718955,encoder,True,3.0,1.5228758,0.7038627181546911
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,1,1.0731708,encoder,True,2.0,1.3536586,0.7927928061034001
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,6,3,1.0845481,encoder,True,3.0,1.4373177,0.754563935308109
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,6,3,1.1633987,encoder,True,2.0,1.5228758,0.7639485110998545
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,9,3,0.80053765,encoder,True,1.0,0.80053765,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,9,3,0.70703125,encoder,True,3.0,0.72526044,0.9748653187260565
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,9,3,0.7228739,encoder,True,2.0,0.7419355,0.9743082788193852
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,9,3,0.7261236,encoder,True,2.0,0.7542135,0.9627560365864573
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,9,3,0.65273035,encoder,True,2.0,0.74061435,0.8813363527185235
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,9,3,0.775,encoder,True,2.0,0.79791665,0.9712793936559665
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,5,7,0.77795696,encoder,True,2.0,0.80053765,0.9717930943035596
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,5,7,0.7419355,encoder,True,1.0,0.7419355,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,5,7,0.7542135,encoder,True,1.0,0.7542135,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obj,5,7,0.58848315,encoder,True,3.0,0.7542135,0.7802606954131688
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,5,7,0.74061435,encoder,True,1.0,0.74061435,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obj,5,7,0.79791665,encoder,True,1.0,0.79791665,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.26385635,encoder,True,1.0,0.26385635,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.26229507,encoder,True,2.0,0.26385635,0.994082840909457
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.21311475,encoder,True,3.0,0.26385635,0.8076923295573518
ca,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.21311475,encoder,True,3.0,0.26385635,0.8076923295573518
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.35777497,encoder,True,1.0,0.35777497,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.35777497,encoder,True,1.0,0.35777497,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.31204644,encoder,True,1.0,0.31204644,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.308418,encoder,True,2.0,0.31204644,0.9883721153812877
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.39137134,encoder,True,1.0,0.39137134,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.38674885,encoder,True,2.0,0.39137134,0.9881889920708041
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.5338245,encoder,True,1.0,0.5338245,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.525787,encoder,True,2.0,0.5338245,0.984943553546156
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,obl,8,7,0.6876833,encoder,True,1.0,0.6876833,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,obl,8,7,0.6480938,encoder,True,2.0,0.6876833,0.9424306217702249
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,parataxis,8,8,0.25641027,encoder,True,1.0,0.25641027,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,parataxis,8,8,0.25641027,encoder,True,1.0,0.25641027,1.0
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,parataxis,8,8,0.25641027,encoder,True,1.0,0.25641027,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,parataxis,8,8,0.25641027,encoder,True,1.0,0.25641027,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,parataxis,8,8,0.14285715,encoder,True,1.0,0.14285715,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,parataxis,8,8,0.14285715,encoder,True,1.0,0.14285715,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.25180256,encoder,True,1.0,0.25180256,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.35306123,encoder,True,1.0,0.35306123,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,punct,11,3,0.34285715,encoder,True,2.0,0.35306123,0.9710982709712986
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.25298914,encoder,True,1.0,0.25298914,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,punct,11,3,0.18858695,encoder,True,3.0,0.25298914,0.7454349621489681
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.25403413,encoder,True,1.0,0.25403413,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.27412814,encoder,True,1.0,0.27412814,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.22585438,encoder,True,3.0,0.24554235,0.9198184345796153
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,3,0.6356725,encoder,True,1.0,0.6356725,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,punct,11,3,0.60467833,encoder,True,2.0,0.6356725,0.951241920957726
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,11,0.22129783,encoder,True,2.0,0.25180256,0.8788545676422035
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,11,0.25510204,encoder,True,3.0,0.35306123,0.7225433390123294
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,punct,11,11,0.22100568,encoder,True,2.0,0.27412814,0.8062130359911244
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.65699124,encoder,True,1.0,0.65699124,1.0
ca,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.63139826,encoder,True,3.0,0.65699124,0.9610451731441655
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.65324676,encoder,True,1.0,0.65324676,1.0
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.65324676,encoder,True,1.0,0.65324676,1.0
en,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.6393939,encoder,True,3.0,0.65324676,0.9787938328236024
en,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.6393939,encoder,True,3.0,0.65324676,0.9787938328236024
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.61073136,encoder,True,1.0,0.61073136,1.0
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.6004785,encoder,True,2.0,0.61073136,0.9832121605807177
es,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.5902256,encoder,True,3.0,0.61073136,0.9664242556661903
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.68079925,encoder,True,1.0,0.68079925,1.0
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.67495126,encoder,True,2.0,0.68079925,0.9914101109835243
fr,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.6720273,encoder,True,3.0,0.68079925,0.9871152178854486
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.6130952,encoder,True,1.0,0.6130952,1.0
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.58373016,encoder,True,3.0,0.6130952,0.9521036211015843
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.61470914,encoder,True,2.0,0.73765093,0.8333333762624009
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,5,7,0.60812294,encoder,True,3.0,0.73765093,0.8244047628327398
ca,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,9,3,0.6488764,encoder,True,2.0,0.65699124,0.9876484806707622
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,9,3,0.5936508,encoder,True,2.0,0.6130952,0.968284860165273
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,9,3,0.73765093,encoder,True,1.0,0.73765093,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,verb_auxiliars,9,3,0.84262294,encoder,True,1.0,0.84262294,1.0
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,8,0.625498,encoder,True,1.0,0.625498,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,8,0.53846157,encoder,True,1.0,0.53846157,1.0
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,xcomp,8,8,0.53846157,encoder,True,1.0,0.53846157,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,8,0.76371306,encoder,True,3.0,0.7848101,0.973118286831426
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,xcomp,8,3,0.6015936,encoder,True,2.0,0.625498,0.9617834109781326
ca,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,3,0.6015936,encoder,True,2.0,0.625498,0.9617834109781326
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,xcomp,8,3,0.65789473,encoder,True,1.0,0.65789473,1.0
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,3,0.65789473,encoder,True,1.0,0.65789473,1.0
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,3,0.65037596,encoder,True,3.0,0.65789473,0.9885714694811433
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,xcomp,8,3,0.65037596,encoder,True,3.0,0.65789473,0.9885714694811433
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,3,0.7236842,encoder,True,1.0,0.7236842,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,3,0.72039473,encoder,True,2.0,0.7236842,0.9954545504793388
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,xcomp,8,3,0.71710527,encoder,True,3.0,0.7236842,0.9909091147768598
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,xcomp,8,3,0.7848101,encoder,True,1.0,0.7848101,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,xcomp,8,3,0.7805907,encoder,True,2.0,0.7848101,0.9946236675598339
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,acl,5,7,0.39869282,encoder,True,1.0,0.39869282,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,acl,5,7,0.39869282,encoder,True,1.0,0.39869282,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,acl,5,7,0.39631337,encoder,True,1.0,0.39631337,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,advmod,11,0,0.6749156,encoder,True,3.0,0.6929134,0.9740259028040156
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,advmod,11,0,0.59375,encoder,True,2.0,0.81875,0.7251908396946565
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,appos,8,7,0.4509804,encoder,True,3.0,0.627451,0.7187499900390628
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,appos,8,7,0.4509804,encoder,True,3.0,0.627451,0.7187499900390628
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,appos,8,7,0.32051283,encoder,True,1.0,0.32051283,1.0
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,appos,8,7,0.32051283,encoder,True,1.0,0.32051283,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,appos,8,7,0.65625,encoder,True,1.0,0.65625,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,appos,8,7,0.65625,encoder,True,1.0,0.65625,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,aux,5,7,0.7713626,encoder,True,1.0,0.7713626,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,aux,5,7,0.7713626,encoder,True,1.0,0.7713626,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,aux,5,7,0.7690531,encoder,True,3.0,0.7713626,0.997005947656783
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,aux,5,7,0.7690531,encoder,True,3.0,0.7713626,0.997005947656783
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,aux,5,7,0.88029927,encoder,True,2.0,0.92269325,0.9540540911077435
es,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,aux,5,7,0.8778055,encoder,True,3.0,0.92269325,0.9513513835719509
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,aux,5,7,0.8778055,encoder,True,3.0,0.92269325,0.9513513835719509
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,cc,5,7,0.58047944,encoder,True,1.0,0.58047944,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,cc,5,7,0.58047944,encoder,True,1.0,0.58047944,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,cc,5,7,0.5787671,encoder,True,3.0,0.58047944,0.9970501280803331
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,cc,5,7,0.5787671,encoder,True,3.0,0.58047944,0.9970501280803331
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,cc,5,7,0.6690059,encoder,True,1.0,0.6690059,1.0
